file,positive_slices
train/2014/TOR_140511_213627_KUEX_510470_Y1.nc,1 2 3
train/2014/TOR_140511_214109_KUEX_510470_D0.nc,0 1 2 3
train/2014/TOR_140511_214109_KUEX_510471_D0.nc,3
train/2014/TOR_140511_214552_KUEX_510471_D0.nc,2 3
train/2014/TOR_140511_215518_KUEX_510472_D0.nc,3
train/2014/TOR_140511_220000_KUEX_510472_J3.nc,2 3
train/2014/TOR_140511_220000_KUEX_510480_J3.nc,3
train/2014/TOR_140511_220442_KUEX_510477_D0.nc,3
train/2014/TOR_140511_220442_KUEX_510480_D0.nc,2 3
train/2014/TOR_140511_220925_KUEX_506833_D0.nc,3
train/2014/TOR_140511_221032_KOAX_510963_A8.nc,3
train/2014/TOR_140511_221407_KUEX_506833_D0.nc,2 3
train/2014/TOR_140511_221541_KOAX_510963_A8.nc,2 3
train/2014/TOR_140511_221850_KUEX_506833_D0.nc,1 2 3
train/2014/TOR_140511_222048_KOAX_510959_E4.nc,3
train/2014/TOR_140511_222332_KUEX_506833_D0.nc,0 1 2 3
train/2014/TOR_140511_222556_KOAX_510959_A8.nc,2 3
train/2014/TOR_140511_222814_KUEX_506833_D0.nc,0 1 2 3
train/2014/TOR_140511_223104_KOAX_510959_A8.nc,1 2 3
train/2014/TOR_140511_223612_KOAX_510959_X2.nc,0 1 2 3
train/2014/TOR_140511_225138_KOAX_506837_A8.nc,3
train/2014/TOR_140511_225628_KUEX_510475_V5.nc,3
train/2014/TOR_140511_225645_KOAX_506837_A8.nc,2 3
train/2014/TOR_140511_230111_KUEX_506834_K7.nc,3
train/2014/TOR_140511_230111_KUEX_510475_K7.nc,2 3
train/2014/TOR_140511_230153_KOAX_506837_A8.nc,1 2 3
train/2014/TOR_140511_230553_KUEX_506834_K7.nc,2 3
train/2014/TOR_140511_230702_KOAX_506838_W7.nc,3
train/2014/TOR_140511_231035_KUEX_506834_K7.nc,1 2 3
train/2014/TOR_140511_231048_KDDC_529207_L2.nc,3
train/2014/TOR_140511_231209_KOAX_506838_A8.nc,2 3
train/2014/TOR_140511_231209_KOAX_506839_A8.nc,3
train/2014/TOR_140511_231531_KDDC_529207_L2.nc,2 3
train/2014/TOR_140511_231717_KOAX_506839_T2.nc,2 3
train/2014/TOR_140511_232225_KOAX_506840_A8.nc,2 3
train/2014/TOR_140511_232733_KOAX_506840_A8.nc,1 2 3
train/2014/TOR_140511_234258_KOAX_506841_A8.nc,3
train/2014/TOR_140511_234343_KDDC_529209_D3.nc,3
train/2014/TOR_140511_235456_KUEX_506835_L4.nc,3
train/2014/TOR_140511_235822_KOAX_506842_A8.nc,3
train/2014/TOR_140511_235939_KUEX_506835_L4.nc,2 3
train/2014/TOR_140511_235939_KUEX_506836_L4.nc,3
train/2014/TOR_140512_000330_KOAX_506842_A8.nc,2 3
train/2014/TOR_140512_000421_KUEX_506836_L4.nc,2 3
train/2014/TOR_140512_000838_KOAX_506843_A8.nc,2 3
train/2014/TOR_140512_000903_KUEX_506836_L4.nc,1 2 3
train/2014/TOR_140512_001345_KOAX_506843_P2.nc,1 2 3
train/2014/TOR_140512_001345_KUEX_506836_L4.nc,1 2 3
train/2014/TOR_140512_001852_KOAX_506843_A8.nc,0 1 2 3
train/2014/TOR_140512_001852_KOAX_506844_A8.nc,3
train/2014/TOR_140512_002402_KOAX_506843_A8.nc,0 1 2 3
train/2014/TOR_140512_002402_KOAX_506844_A8.nc,2 3
train/2014/TOR_140512_003149_KFSD_516472_N2.nc,3
train/2014/TOR_140512_003608_KFSD_516472_N2.nc,2 3
train/2014/TOR_140512_013245_KFSD_516466_N2.nc,3
train/2014/TOR_140512_013725_KFSD_516466_N2.nc,2 3
train/2014/TOR_140512_014205_KFSD_516466_N2.nc,1 2 3
train/2014/TOR_140512_014328_KICT_529211_Y7.nc,3
train/2014/TOR_140512_014645_KFSD_516466_N2.nc,0 1 2 3
train/2014/TOR_140512_014852_KICT_529211_W9.nc,2 3
train/2014/TOR_140512_015125_KFSD_516467_N2.nc,3
train/2014/TOR_140512_020046_KFSD_516468_N2.nc,2 3
train/2014/TOR_140512_020323_KDDC_529212_J0.nc,3
train/2014/TOR_140512_021043_KICT_518118_E1.nc,3
train/2014/TOR_140512_022118_KICT_518119_M1.nc,3
train/2014/TOR_140512_024818_KICT_518123_Y7.nc,3
train/2014/TOR_140512_025350_KICT_518123_Y7.nc,2 3
train/2014/TOR_140512_025350_KICT_518146_Y7.nc,3
train/2014/TOR_140512_030432_KICT_518129_Y7.nc,3
train/2014/TOR_140512_234520_KCLE_519638_K3.nc,3
train/2014/TOR_140513_001334_KCLE_519639_I4.nc,3
train/2014/TOR_140513_001816_KCLE_519639_I4.nc,2 3
train/2014/TOR_140514_182229_KLVX_507244_F9.nc,3
train/2014/TOR_140514_182706_KLVX_507244_G2.nc,2 3
train/2014/TOR_140514_191808_KEOX_520343_Q5.nc,3
train/2014/TOR_140514_192043_KMXX_521023_D7.nc,3
train/2014/TOR_140514_202737_KBMX_521026_H5.nc,3
train/2014/TOR_140514_213508_KHPX_512300_P6.nc,3
train/2014/TOR_140514_213958_KHPX_512300_P6.nc,2 3
train/2014/TOR_140514_214224_KILN_517945_O4.nc,3
train/2014/TOR_140514_214704_KILN_517945_O4.nc,2 3
train/2014/TOR_140514_215141_KILN_517945_O4.nc,1 2 3
train/2014/TOR_140514_215619_KILN_517945_O4.nc,0 1 2 3
train/2014/TOR_140514_220056_KILN_517945_O4.nc,0 1 2 3
train/2014/TOR_140515_040237_KGSP_518593_W8.nc,3
train/2014/TOR_140515_040654_KGSP_518593_W8.nc,2 3
train/2014/TOR_140515_041113_KGSP_518593_W8.nc,1 2 3
train/2014/TOR_140515_104505_KGSP_506859_T4.nc,3
train/2014/TOR_140515_183059_KAMX_508594_H1.nc,2 3
train/2014/TOR_140515_183519_KAMX_508594_H1.nc,2 3
train/2014/TOR_140515_220934_KRAX_515456_H6.nc,3
train/2014/TOR_140515_221414_KRAX_515456_H6.nc,2 3
train/2014/TOR_140515_230305_KCCX_506826_Z7.nc,3
train/2014/TOR_140516_073306_KLWX_520288_C9.nc,2 3
train/2014/TOR_140520_232714_KCYS_521786_B0.nc,2 3
train/2014/TOR_140521_193611_KLRX_510874_Q6.nc,3
train/2014/TOR_140521_194051_KLRX_510874_Q6.nc,2 3
train/2014/TOR_140521_195012_KLRX_510875_Q6.nc,2 3
train/2014/TOR_140521_195452_KLRX_510875_Q6.nc,1 2 3
train/2014/TOR_140521_200443_KFTG_515648_P0.nc,3
train/2014/TOR_140521_200922_KFTG_515648_P0.nc,2 3
train/2014/TOR_140521_221936_KFTG_515655_P0.nc,3
train/2014/TOR_140521_222416_KFTG_515655_P0.nc,2 3
train/2014/TOR_140522_004114_KSFX_521581_P8.nc,3
train/2014/TOR_140522_004532_KSFX_521581_P8.nc,2 3
train/2014/TOR_140522_004950_KSFX_521581_P8.nc,1 2 3
train/2014/TOR_140522_005408_KSFX_521581_P8.nc,0 1 2 3
train/2014/TOR_140522_005826_KSFX_521581_P8.nc,0 1 2 3
train/2014/TOR_140522_011234_KCYS_521803_C8.nc,3
train/2014/TOR_140522_011800_KCYS_521803_G2.nc,2 3
train/2014/TOR_140522_184406_KPUX_510203_D2.nc,3
train/2014/TOR_140522_184827_KPUX_510203_D2.nc,2 3
train/2014/TOR_140522_193311_KENX_513755_F5.nc,3
train/2014/TOR_140522_193750_KENX_513755_F5.nc,2 3
train/2014/TOR_140522_194230_KENX_513755_F5.nc,1 2 3
train/2014/TOR_140522_194710_KENX_513755_F5.nc,0 1 2 3
train/2014/TOR_140522_195150_KENX_513755_F5.nc,0 1 2 3
train/2014/TOR_140522_195150_KENX_513757_F5.nc,3
train/2014/TOR_140522_214248_KAKQ_523967_A0.nc,3
train/2014/TOR_140522_220552_KAKQ_523996_Q0.nc,3
train/2014/TOR_140522_221939_KAKQ_523994_A0.nc,3
train/2014/TOR_140523_193619_KRIW_509256_M0.nc,3
train/2014/TOR_140523_193957_KRIW_509256_M0.nc,2 3
train/2014/TOR_140523_194322_KRIW_509256_M0.nc,1 2 3
train/2014/TOR_140524_010644_KMAF_511323_P9.nc,3
train/2014/TOR_140524_203450_KBLX_509260_Y0.nc,3
train/2014/TOR_140524_203931_KBLX_509260_Y0.nc,2 3
train/2014/TOR_140524_204410_KBLX_509260_Y0.nc,1 2 3
train/2014/TOR_140525_173935_KPUX_509836_C0.nc,3
train/2014/TOR_140525_184334_KMAF_514385_O0.nc,3
train/2014/TOR_140525_184750_KMAF_514385_O0.nc,2 3
train/2014/TOR_140526_164659_KEWX_518331_H0.nc,3
train/2014/TOR_140526_174826_KCBW_522219_W4.nc,3
train/2014/TOR_140526_203937_KMAF_516993_E8.nc,3
train/2014/TOR_140526_212023_KCRP_519254_X6.nc,3
train/2014/TOR_140526_223722_KMAF_516963_E8.nc,3
train/2014/TOR_140526_224158_KMAF_516963_E8.nc,2 3
train/2014/TOR_140526_225221_KLBB_508961_Q0.nc,3
train/2014/TOR_140526_225550_KMAF_516964_W5.nc,3
train/2014/TOR_140526_225638_KLBB_508961_Q0.nc,2 3
train/2014/TOR_140526_232809_KMAF_516966_W5.nc,2 3
train/2014/TOR_140526_234409_KMAF_516967_W5.nc,2 3
train/2014/TOR_140526_234818_KSJT_521580_O0.nc,3
train/2014/TOR_140527_004423_KMBX_519609_M0.nc,3
train/2014/TOR_140527_004816_KMBX_519609_M0.nc,2 3
train/2014/TOR_140527_005222_KMBX_519609_M0.nc,2 3
train/2014/TOR_140527_005627_KMBX_519609_M0.nc,1 2 3
train/2014/TOR_140527_190250_KFDR_521355_J8.nc,2 3
train/2014/TOR_140527_191525_KUDX_523764_A0.nc,3
train/2014/TOR_140527_191941_KUDX_523764_A0.nc,2 3
train/2014/TOR_140527_192813_KUDX_523764_A0.nc,1 2 3
train/2014/TOR_140528_103204_KLIX_512392_K6.nc,3
train/2014/TOR_140530_204009_KAMX_521327_V6.nc,2 3
train/2014/TOR_140530_204556_KTBW_516719_Z9.nc,3
train/2014/TOR_140530_223233_KABR_520585_P0.nc,2 3
train/2014/TOR_140530_223706_KABR_520585_P0.nc,1 2 3
train/2014/TOR_140530_224138_KABR_520585_P0.nc,0 1 2 3
train/2014/TOR_140530_224610_KABR_520628_P0.nc,2 3
train/2014/TOR_140530_225042_KABR_520628_P0.nc,1 2 3
train/2014/TOR_140530_225515_KABR_520628_P0.nc,1 2 3
train/2014/TOR_140531_193447_KRIW_511652_G0.nc,3
train/2014/TOR_140531_205455_KGGW_511681_O4.nc,3
train/2014/TOR_140531_205936_KGGW_511681_O4.nc,2 3
train/2014/TOR_140601_174343_KMPX_509718_J1.nc,2 3
train/2014/TOR_140601_224246_KUEX_509792_A1.nc,3
train/2014/TOR_140602_000401_KMVX_526397_F1.nc,3
train/2014/TOR_140603_180725_KRIW_517093_N0.nc,3
train/2014/TOR_140603_181103_KRIW_517093_N0.nc,2 3
train/2014/TOR_140603_211619_KLNX_517788_K1.nc,3
train/2014/TOR_140603_212059_KLNX_517788_D1.nc,2 3
train/2014/TOR_140603_220435_KOAX_528410_D0.nc,2 3
train/2014/TOR_140604_012036_KDDC_532800_K1.nc,3
train/2014/TOR_140604_033056_KUEX_517822_I7.nc,3
train/2014/TOR_140604_033118_KTWX_510331_O9.nc,3
train/2014/TOR_140604_033529_KTWX_510331_O9.nc,2 3
train/2014/TOR_140604_033625_KUEX_517822_I7.nc,2 3
train/2014/TOR_140604_033942_KTWX_510331_O9.nc,1 2 3
train/2014/TOR_140604_034354_KTWX_510331_O9.nc,0 1 2 3
train/2014/TOR_140604_042556_KTWX_510332_O9.nc,2 3
train/2014/TOR_140604_043008_KTWX_510332_O9.nc,2 3
train/2014/TOR_140604_155536_KILN_520975_W0.nc,3
train/2014/TOR_140604_194113_KILN_520976_S0.nc,3
train/2014/TOR_140604_194532_KILN_520976_S0.nc,2 3
train/2014/TOR_140604_231530_KVWX_517656_N2.nc,3
train/2014/TOR_140604_232010_KVWX_517656_N2.nc,2 3
train/2014/TOR_140604_232931_KVWX_517776_N2.nc,3
train/2014/TOR_140604_233413_KVWX_517671_N2.nc,2 3
train/2014/TOR_140605_013129_KRLX_510483_E6.nc,3
train/2014/TOR_140605_041618_KFTG_511130_I4.nc,3
train/2014/TOR_140605_042032_KFTG_511130_I4.nc,2 3
train/2014/TOR_140605_042448_KFTG_511130_I4.nc,1 2 3
train/2014/TOR_140605_191318_KFSD_517601_Z9.nc,3
train/2014/TOR_140605_195110_KOAX_513162_Q1.nc,3
train/2014/TOR_140605_195547_KOAX_513162_Q1.nc,2 3
train/2014/TOR_140605_203926_KFSD_517989_Z9.nc,3
train/2014/TOR_140605_212542_KABR_533306_R6.nc,3
train/2014/TOR_140605_220027_KMVX_533272_N0.nc,3
train/2014/TOR_140605_220530_KFSD_519036_D0.nc,3
train/2014/TOR_140605_232317_KFFC_522849_F4.nc,2 3
train/2014/TOR_140605_234842_KFSD_519041_C3.nc,3
train/2014/TOR_140609_003927_KLWX_527294_V8.nc,3
train/2014/TOR_140609_004349_KLWX_527294_V8.nc,2 3
train/2014/TOR_140610_021513_KCAE_511839_Y3.nc,3
train/2014/TOR_140610_021935_KCAE_511839_Y3.nc,2 3
train/2014/TOR_140610_184156_KHTX_526567_S1.nc,3
train/2014/TOR_140610_184640_KHTX_526567_U1.nc,2 3
train/2014/TOR_140610_185123_KHTX_526567_U1.nc,1 2 3
train/2014/TOR_140610_185605_KHTX_526567_U1.nc,0 1 2 3
train/2014/TOR_140610_210603_KMRX_517690_T3.nc,3
train/2014/TOR_140610_232328_KIND_531259_X5.nc,3
train/2014/TOR_140611_215415_KGLD_527267_T1.nc,3
train/2014/TOR_140611_215422_KDTX_512330_P4.nc,3
train/2014/TOR_140611_215801_KDTX_512330_P4.nc,2 3
train/2014/TOR_140611_220125_KDTX_512330_P4.nc,2 3
train/2014/TOR_140611_220448_KDTX_512330_P4.nc,1 2 3
train/2014/TOR_140611_220812_KDTX_512330_P4.nc,0 1 2 3
train/2014/TOR_140611_230819_KCCX_514453_S3.nc,3
train/2014/TOR_140611_231257_KCCX_514453_S3.nc,2 3
train/2014/TOR_140611_231414_KMVX_512273_B1.nc,3
train/2014/TOR_140611_231724_KCCX_514453_S3.nc,1 2 3
train/2014/TOR_140611_231836_KMVX_512273_B1.nc,2 3
train/2014/TOR_140611_232009_KABR_526638_U6.nc,2 3
train/2014/TOR_140612_005840_KGLD_527368_N6.nc,3
train/2014/TOR_140613_011609_KGRK_529454_W3.nc,3
train/2014/TOR_140613_012621_KGRK_529456_W3.nc,3
train/2014/TOR_140613_224044_KUDX_530614_E2.nc,3
train/2014/TOR_140613_224541_KUDX_530614_E2.nc,2 3
train/2014/TOR_140613_225050_KUDX_530614_E2.nc,1 2 3
train/2014/TOR_140613_225617_KUDX_530614_E2.nc,0 1 2 3
train/2014/TOR_140613_230142_KUDX_530614_E2.nc,0 1 2 3
train/2014/TOR_140613_231232_KUDX_530614_E2.nc,0 1 2 3
train/2014/TOR_140614_222719_KUEX_519786_H0.nc,3
train/2014/TOR_140614_223221_KUEX_519786_H0.nc,2 3
train/2014/TOR_140615_003029_KUEX_519749_Z1.nc,3
train/2014/TOR_140615_003558_KUEX_519749_Z1.nc,2 3
train/2014/TOR_140615_012418_KUEX_519752_V0.nc,3
train/2014/TOR_140615_030547_KUEX_519758_V0.nc,3
train/2014/TOR_140615_032214_KUEX_519762_V0.nc,3
train/2014/TOR_140615_091943_KEAX_526756_P6.nc,2 3
train/2014/TOR_140616_203714_KOAX_547665_F3.nc,3
train/2014/TOR_140616_204216_KOAX_514013_F3.nc,3
train/2014/TOR_140616_204233_KFSD_520210_Y6.nc,3
train/2014/TOR_140616_204732_KOAX_514013_F3.nc,2 3
train/2014/TOR_140616_205305_KOAX_514013_F3.nc,1 2 3
train/2014/TOR_140616_205838_KOAX_514013_F3.nc,0 1 2 3
train/2014/TOR_140616_205838_KOAX_514014_F3.nc,3
train/2014/TOR_140616_210417_KOAX_514013_F3.nc,0 1 2 3
train/2014/TOR_140616_210417_KOAX_514014_F3.nc,2 3
train/2014/TOR_140616_210956_KOAX_514013_F3.nc,0 1 2 3
train/2014/TOR_140616_210956_KOAX_514014_F3.nc,1 2 3
train/2014/TOR_140616_211528_KOAX_514014_F3.nc,0 1 2 3
train/2014/TOR_140616_211528_KOAX_514026_F3.nc,2 3
train/2014/TOR_140616_211528_KOAX_514042_F3.nc,3
train/2014/TOR_140616_212100_KOAX_514014_F3.nc,0 1 2 3
train/2014/TOR_140616_212100_KOAX_514015_F3.nc,3
train/2014/TOR_140616_212100_KOAX_514042_F3.nc,2 3
train/2014/TOR_140616_212626_KOAX_514015_F3.nc,2 3
train/2014/TOR_140616_212626_KOAX_514042_F3.nc,1 2 3
train/2014/TOR_140616_213152_KOAX_514015_F3.nc,1 2 3
train/2014/TOR_140616_213152_KOAX_514043_F3.nc,2 3
train/2014/TOR_140616_213717_KOAX_514015_T7.nc,0 1 2 3
train/2014/TOR_140616_213717_KOAX_514022_T7.nc,3
train/2014/TOR_140616_213717_KOAX_514043_T7.nc,1 2 3
train/2014/TOR_140616_213717_KOAX_514044_F3.nc,3
train/2014/TOR_140616_214251_KOAX_514022_F3.nc,2 3
train/2014/TOR_140616_214251_KOAX_514044_F3.nc,2 3
train/2014/TOR_140616_214817_KOAX_514044_T7.nc,1 2 3
train/2014/TOR_140616_215349_KOAX_514044_T7.nc,0 1 2 3
train/2014/TOR_140616_215926_KOAX_514044_F3.nc,0 1 2 3
train/2014/TOR_140616_215926_KOAX_525631_F3.nc,3
train/2014/TOR_140616_220502_KOAX_525631_F3.nc,1 2 3
train/2014/TOR_140616_224303_KOAX_520242_F3.nc,2 3
train/2014/TOR_140616_224350_KDMX_518011_D4.nc,3
train/2014/TOR_140616_224816_KDMX_518011_D4.nc,2 3
train/2014/TOR_140616_224816_KDMX_518012_D4.nc,3
train/2014/TOR_140616_225256_KDMX_518012_D4.nc,2 3
train/2014/TOR_140616_232122_KDMX_518014_K3.nc,3
train/2014/TOR_140616_232615_KDMX_518014_K3.nc,2 3
train/2014/TOR_140616_233122_KDMX_518014_K3.nc,1 2 3
train/2014/TOR_140616_233712_KLNX_520633_Z2.nc,2 3
train/2014/TOR_140616_234601_KDMX_518017_V7.nc,3
train/2014/TOR_140616_235055_KDMX_518017_V7.nc,2 3
train/2014/TOR_140616_235055_KDMX_518029_O3.nc,3
train/2014/TOR_140616_235055_KDMX_518034_O3.nc,3
train/2014/TOR_140616_235602_KDMX_518034_O3.nc,2 3
train/2014/TOR_140616_235602_KDMX_518038_V7.nc,3
train/2014/TOR_140617_000029_KLNX_520636_X1.nc,3
train/2014/TOR_140617_000508_KLNX_520636_X1.nc,2 3
train/2014/TOR_140617_000947_KLNX_520636_X1.nc,1 2 3
train/2014/TOR_140617_001426_KLNX_520636_X1.nc,0 1 2 3
train/2014/TOR_140617_001905_KLNX_520638_X1.nc,3
train/2014/TOR_140617_002344_KLNX_520638_X1.nc,2 3
train/2014/TOR_140617_003303_KLNX_520651_X1.nc,2 3
train/2014/TOR_140617_004008_KDMX_518044_Z8.nc,3
train/2014/TOR_140617_004534_KDMX_518044_Z8.nc,2 3
train/2014/TOR_140617_004534_KDMX_518047_Z8.nc,3
train/2014/TOR_140617_005047_KDMX_518049_Z8.nc,3
train/2014/TOR_140617_005605_KDMX_518049_Z8.nc,2 3
train/2014/TOR_140617_010944_KARX_518050_M9.nc,3
train/2014/TOR_140617_011427_KARX_518050_M9.nc,2 3
train/2014/TOR_140617_022049_KBIS_526417_J0.nc,3
train/2014/TOR_140617_022539_KBIS_526417_J0.nc,2 3
train/2014/TOR_140617_022802_KDVN_513994_U8.nc,3
train/2014/TOR_140617_023242_KDVN_513994_U8.nc,2 3
train/2014/TOR_140617_023242_KDVN_514003_U8.nc,3
train/2014/TOR_140617_023721_KDVN_514003_U8.nc,2 3
train/2014/TOR_140617_024200_KDVN_514003_U8.nc,1 2 3
train/2014/TOR_140617_024641_KDVN_514003_U8.nc,0 1 2 3
train/2014/TOR_140617_025121_KDVN_514003_Q3.nc,0 1 2 3
train/2014/TOR_140617_025601_KDVN_514003_Q3.nc,0 1 2 3
train/2014/TOR_140617_030522_KDVN_513993_R3.nc,3
train/2014/TOR_140617_034241_KDVN_518334_O6.nc,3
train/2014/TOR_140617_034721_KDVN_518334_Y5.nc,2 3
train/2014/TOR_140617_034721_KDVN_518335_Y5.nc,3
train/2014/TOR_140617_035907_KARX_516633_M2.nc,3
train/2014/TOR_140617_035907_KARX_516637_J1.nc,3
train/2014/TOR_140617_035907_KARX_535028_J1.nc,3
train/2014/TOR_140617_040349_KARX_535028_M2.nc,2 3
train/2014/TOR_140617_040832_KARX_516605_M2.nc,3
train/2014/TOR_140617_040832_KARX_535028_M2.nc,1 2 3
train/2014/TOR_140617_043625_KMKX_531080_X5.nc,3
train/2014/TOR_140617_043625_KMKX_531088_X5.nc,3
train/2014/TOR_140617_050755_KMKX_531145_D2.nc,3
train/2014/TOR_140617_051322_KMKX_531149_D2.nc,3
train/2014/TOR_140617_051849_KMKX_531164_D2.nc,3
train/2014/TOR_140617_093800_KMKX_516599_T9.nc,3
train/2014/TOR_140617_094313_KMKX_516599_T9.nc,2 3
train/2014/TOR_140617_094840_KMKX_516599_T9.nc,1 2 3
train/2014/TOR_140617_155557_KAPX_531670_K8.nc,3
train/2014/TOR_140617_202735_KUDX_515637_E1.nc,3
train/2014/TOR_140617_203138_KUDX_515637_E1.nc,2 3
train/2014/TOR_140617_203536_KUDX_515637_E1.nc,1 2 3
train/2014/TOR_140617_203939_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_204410_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_204813_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_205209_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_205607_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_210004_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_210401_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_210805_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_211215_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_211624_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_212046_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_212509_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_212931_KUDX_515637_E1.nc,0 1 2 3
train/2014/TOR_140617_215603_KGGW_528662_H5.nc,2 3
train/2014/TOR_140617_223958_KLNX_520682_D0.nc,3
train/2014/TOR_140617_232638_KLNX_520687_D0.nc,3
train/2014/TOR_140617_233117_KLNX_520687_D0.nc,2 3
train/2014/TOR_140617_235914_KLNX_520697_D0.nc,3
train/2014/TOR_140618_000354_KLNX_520697_D0.nc,2 3
train/2014/TOR_140618_000833_KLNX_520697_D0.nc,1 2 3
train/2014/TOR_140618_005819_KFSD_514393_B0.nc,3
train/2014/TOR_140618_010243_KFSD_514393_B0.nc,2 3
train/2014/TOR_140618_010708_KFSD_514395_B0.nc,3
train/2014/TOR_140618_011132_KFSD_514395_B0.nc,2 3
train/2014/TOR_140618_011608_KFSD_514395_B0.nc,1 2 3
train/2014/TOR_140618_012033_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_012456_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_012921_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_013357_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_013822_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_014259_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_014736_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_015213_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_015704_KFSD_514395_B0.nc,0 1 2 3
train/2014/TOR_140618_020501_KLNX_520701_J1.nc,3
train/2014/TOR_140618_020941_KLNX_520701_J1.nc,2 3
train/2014/TOR_140618_021124_KFSD_514396_B0.nc,3
train/2014/TOR_140618_021124_KFSD_514397_B0.nc,3
train/2014/TOR_140618_021425_KLNX_520701_J1.nc,1 2 3
train/2014/TOR_140618_021615_KFSD_514396_B0.nc,2 3
train/2014/TOR_140618_021615_KFSD_514397_B0.nc,2 3
train/2014/TOR_140618_022106_KFSD_514397_B0.nc,1 2 3
train/2014/TOR_140618_022558_KFSD_514397_B0.nc,0 1 2 3
train/2014/TOR_140618_022558_KFSD_514399_B0.nc,3
train/2014/TOR_140618_023050_KFSD_514399_B0.nc,2 3
train/2014/TOR_140618_024523_KFSD_514401_B0.nc,3
train/2014/TOR_140618_025014_KFSD_514401_B0.nc,2 3
train/2014/TOR_140618_025505_KFSD_514401_B0.nc,1 2 3
train/2014/TOR_140618_030000_KFSD_514401_B0.nc,0 1 2 3
train/2014/TOR_140618_030453_KFSD_514401_B0.nc,0 1 2 3
train/2014/TOR_140618_030945_KFSD_514401_B0.nc,0 1 2 3
train/2014/TOR_140618_031436_KFSD_514401_B0.nc,0 1 2 3
train/2014/TOR_140618_031929_KFSD_514401_B0.nc,0 1 2 3
train/2014/TOR_140618_032422_KFSD_514401_B0.nc,0 1 2 3
train/2014/TOR_140618_034346_KFSD_520531_R0.nc,3
train/2014/TOR_140618_034346_KFSD_525632_B0.nc,3
train/2014/TOR_140618_034838_KFSD_520531_R0.nc,2 3
train/2014/TOR_140618_034838_KFSD_525632_B0.nc,2 3
train/2014/TOR_140618_035330_KFSD_520531_R0.nc,1 2 3
train/2014/TOR_140618_035822_KFSD_520531_R0.nc,0 1 2 3
train/2014/TOR_140618_040313_KFSD_520531_R0.nc,0 1 2 3
train/2014/TOR_140618_042730_KFSD_521194_H1.nc,3
train/2014/TOR_140618_061419_KFSD_521200_K7.nc,3
train/2014/TOR_140618_122703_KMKX_516685_H0.nc,3
train/2014/TOR_140619_004353_KFSD_524717_O3.nc,3
train/2014/TOR_140619_004707_KPBZ_516904_W8.nc,3
train/2014/TOR_140619_005151_KPBZ_516904_W8.nc,2 3
train/2014/TOR_140619_005200_KFSD_524717_Z1.nc,1 2 3
train/2014/TOR_140619_005624_KFSD_524717_Z1.nc,0 1 2 3
train/2014/TOR_140619_005634_KPBZ_516904_W8.nc,1 2 3
train/2014/TOR_140619_010036_KFSD_524717_Z1.nc,0 1 2 3
train/2014/TOR_140619_010521_KFSD_524717_Z1.nc,0 1 2 3
train/2014/TOR_140619_010952_KFSD_524717_Z1.nc,0 1 2 3
train/2014/TOR_140619_011425_KFSD_524717_Z1.nc,0 1 2 3
train/2014/TOR_140619_011856_KFSD_524717_B5.nc,0 1 2 3
train/2014/TOR_140619_032152_KFSD_524795_T8.nc,3
train/2014/TOR_140619_183034_KFSD_524803_V5.nc,3
train/2014/TOR_140619_190304_KUDX_532078_I0.nc,3
train/2014/TOR_140619_194713_KUDX_532079_T0.nc,2 3
train/2014/TOR_140619_200050_KUDX_531448_X0.nc,3
train/2014/TOR_140619_200547_KUDX_531448_X0.nc,2 3
train/2014/TOR_140619_210008_KMPX_513106_B3.nc,3
train/2014/TOR_140619_211058_KMPX_513101_B3.nc,3
train/2014/TOR_140619_211604_KMPX_513101_B3.nc,2 3
train/2014/TOR_140619_211604_KMPX_531979_T1.nc,3
train/2014/TOR_140619_212109_KMPX_513101_B3.nc,1 2 3
train/2014/TOR_140619_212109_KMPX_531979_T1.nc,2 3
train/2014/TOR_140619_212613_KMPX_513101_B3.nc,0 1 2 3
train/2014/TOR_140619_213118_KMPX_513108_B3.nc,3
train/2014/TOR_140619_213634_KMPX_513103_O1.nc,3
